ProductName,Category,Price,Rating,NumReviews,Discount,InStock,Description
Product_138,Books,94.12285006566871,3.705871748905449,660,43.05226497516559,No,Sample product description 138
Product_139,Sports,143.4305899944908,4.219955998723079,98,23.0583450626955,Yes,Sample product description 139
Product_140,Electronics,19.0114315082587,2.0792828805128574,587,46.99658959849112,No,Sample product description 140
Product_141,Sports,458.0064152146445,4.300197640720248,281,25.2001881798163,No,Sample product description 141
Product_142,Home,67.69803061616915,2.9930227290538145,882,47.46003465904457,Yes,Sample product description 142
Product_143,Home,292.49307300198427,1.3082331165373247,402,41.64159509345379,No,Sample product description 143
Product_144,Home,144.28705813673093,1.2342037169759168,108,18.121566130791457,Yes,Sample product description 144
Product_145,Home,281.54722123273876,2.336953274784243,699,43.1820710648308,Yes,Sample product description 145
Product_146,Home,329.19599029241346,4.13958790844587,198,5.503164210055761,Yes,Sample product description 146
Product_147,Clothing,416.5734838165288,3.830723738963663,302,46.252358767150724,Yes,Sample product description 147
Product_148,Books,111.14642316269557,4.154459858689625,326,31.582175754144583,No,Sample product description 148
Product_149,Home,15.387956042655434,3.0690762257664375,153,2.719537426115559,Yes,Sample product description 149
Product_150,Electronics,77.07395873371556,2.7607959918219622,551,32.21283618254058,No,Sample product description 150
Product_151,Electronics,451.0091345055715,1.5898101068251358,644,48.71238270723781,Yes,Sample product description 151
Product_152,Electronics,438.20613800563245,2.312771014437246,404,3.4900327307314463,Yes,Sample product description 152
Product_153,Electronics,302.73242006345106,2.736077464695501,461,27.734385489004314,No,Sample product description 153
Product_154,Clothing,304.2532616124902,1.354401718718469,131,37.389717487968625,Yes,Sample product description 154
Product_155,Electronics,335.8679705276652,1.882447810844845,790,40.51292933497657,No,Sample product description 155
Product_156,Home,95.9319265254903,3.3929011762549552,873,20.691373266039793,No,Sample product description 156
Product_157,Sports,458.0618535032303,3.9426524569567594,83,10.20832795841215,Yes,Sample product description 157
Product_158,Electronics,215.19755719711583,4.9933900455717986,398,2.117113938619192,Yes,Sample product description 158
Product_159,Clothing,197.73787884225376,4.73245332537423,753,28.986307854861238,Yes,Sample product description 159
Product_160,Clothing,264.2696755885904,3.570260798140766,627,22.64555351338054,Yes,Sample product description 160
Product_161,Electronics,33.01332371977698,2.684992213176288,108,47.43721975748555,Yes,Sample product description 161
Product_162,Sports,91.47885069047891,3.544709458832931,220,3.030245385745489,Yes,Sample product description 162
Product_163,Electronics,371.6364720489215,4.142606472320928,903,34.269767172300284,No,Sample product description 163
Product_164,Clothing,50.57134728331197,1.4733447636935493,552,1.2483111060028584,No,Sample product description 164
Product_165,Books,305.5445336385302,2.639619558785153,367,8.571708835527136,Yes,Sample product description 165
Product_166,Home,130.22106374384725,4.359209142542468,146,22.678949996141707,No,Sample product description 166
Product_167,Clothing,200.7548508805685,2.535331807732176,111,22.74362214014341,No,Sample product description 167
Product_168,Electronics,151.45993101764293,3.287489084908746,614,34.2850271466822,Yes,Sample product description 168
Product_169,Home,184.27963106782508,3.351077443448793,557,45.51065174338783,Yes,Sample product description 169
Product_170,Electronics,362.33249354028027,1.7379050125345574,923,31.95160794574604,No,Sample product description 170
Product_171,Electronics,155.58964065535577,2.4489417666091535,493,47.67675489257544,Yes,Sample product description 171
Product_172,Books,287.5382737454796,2.3380451549677286,504,44.08078199389988,No,Sample product description 172
Product_173,Home,243.26469707755882,1.1047868341282592,474,29.224989776539513,Yes,Sample product description 173
Product_174,Home,335.1988710276976,1.096767055565421,835,41.68959754594137,No,Sample product description 174
Product_175,Books,469.0465722691314,4.326788174703093,889,32.1288805161817,No,Sample product description 175
Product_176,Clothing,368.96032763302264,2.0922832398912496,270,3.9278915461863573,No,Sample product description 176
Product_177,Electronics,115.32078550947081,3.0723150649552617,994,37.028236162975496,No,Sample product description 177
Product_178,Sports,25.279736180029488,2.194902294355092,420,4.745422063367311,Yes,Sample product description 178
Product_179,Electronics,138.5093817069143,4.762716980461362,896,29.70413902848562,Yes,Sample product description 179
Product_180,Electronics,301.5881860431249,2.037187035463095,706,35.132010292911446,No,Sample product description 180
Product_181,Clothing,35.19864860728267,2.7186272509557403,366,3.326380410542762,No,Sample product description 181
Product_182,Electronics,253.21946112860581,4.490921001938407,279,11.539732696326588,Yes,Sample product description 182
Product_183,Books,302.4529959692757,4.367734267167235,282,45.78361161308249,Yes,Sample product description 183
Product_184,Books,173.7795065003108,1.7444056713851093,39,30.815724611644818,No,Sample product description 184
Product_185,Home,387.74697983545275,4.210573239182842,958,12.314300940526579,No,Sample product description 185
Product_186,Sports,62.233144035548186,2.8327475469515706,188,34.53398855740033,No,Sample product description 186
Product_187,Electronics,46.817513050546296,2.931875488341421,163,29.83882099808448,No,Sample product description 187
Product_188,Electronics,366.81249053976563,1.5339198896637751,993,25.07878499589742,No,Sample product description 188
Product_189,Clothing,252.79074494103725,1.3224060550284986,988,48.80934874940419,Yes,Sample product description 189
Product_190,Books,347.31717424959066,3.9117572278950608,535,34.172688870375445,No,Sample product description 190
Product_191,Sports,223.06539591583567,2.985844609421199,535,18.772055483395633,Yes,Sample product description 191
Product_192,Home,130.73699628716236,2.747402810460718,3,40.0036716038434,Yes,Sample product description 192
Product_193,Books,411.36013566035786,3.918032914609587,834,44.22916464605939,Yes,Sample product description 193
Product_194,Home,401.7137806947998,4.062051595964439,289,6.2610279758415714,No,Sample product description 194
Product_195,Clothing,350.40127071866914,1.6356326706774142,952,10.027648892263324,Yes,Sample product description 195
Product_196,Clothing,143.3511172426817,3.440900597910565,432,10.811350456388984,Yes,Sample product description 196
Product_197,Electronics,299.2130267658527,1.5414163291107421,470,34.56059046932702,Yes,Sample product description 197
Product_198,Sports,186.87720950061313,4.005500344116182,180,30.151977752664166,Yes,Sample product description 198
Product_199,Home,54.875215930050736,3.627820625068558,247,30.949578234929408,No,Sample product description 199
Product_200,Books,459.48365197649895,4.826458484333832,627,47.03866498447505,No,Sample product description 200
Product_201,Clothing,77.04112915029108,1.2758320654256847,278,38.7955766403653,Yes,Sample product description 201
Product_202,Electronics,475.6163033721932,1.2282188846050173,876,6.396846225589159,Yes,Sample product description 202
Product_203,Electronics,228.54282874939832,2.1287482987728006,580,17.37535412125905,No,Sample product description 203
Product_204,Home,100.71513513092363,2.046822734943624,862,21.76968230878678,No,Sample product description 204
Product_205,Clothing,275.5314642153955,1.9879151962879993,253,19.798079437380245,No,Sample product description 205
Product_206,Sports,437.74345957944007,4.625018322084147,180,33.46543045809396,Yes,Sample product description 206
Product_207,Clothing,368.790194340685,1.9981847993980244,829,44.594655162828126,No,Sample product description 207
Product_208,Home,405.21496245211034,2.087798904514524,680,15.3025731761394,Yes,Sample product description 208
Product_209,Home,332.8038496882515,4.037593049671855,824,27.593856821059283,Yes,Sample product description 209
Product_210,Clothing,349.2155166137477,2.79895936980216,508,39.47047109567928,No,Sample product description 210
Product_211,Home,426.1058692670064,4.106842227820724,760,20.810902942267468,Yes,Sample product description 211
Product_212,Clothing,132.3373243410011,1.261464630257541,699,8.405906419964793,No,Sample product description 212
Product_213,Books,249.81823218513884,2.9502847746935372,565,23.74754826318741,Yes,Sample product description 213
Product_214,Clothing,118.39262649160509,1.1344544007331305,325,2.7611260371514232,No,Sample product description 214
Product_215,Clothing,493.957323918357,1.250612813821418,356,47.11917270011384,Yes,Sample product description 215
Product_216,Home,472.5890764464405,4.625749813377643,824,3.741060259748652,Yes,Sample product description 216
Product_217,Home,29.31913757056789,1.5569814844703807,649,21.92283576252891,No,Sample product description 217
Product_218,Electronics,355.73183453268734,3.1296827291008684,679,26.49406305442631,No,Sample product description 218
Product_219,Electronics,463.37167553367624,2.644382410402826,390,49.26519161436428,No,Sample product description 219
Product_220,Books,98.48191911239343,2.3893733050353707,614,8.30109118214304,No,Sample product description 220
Product_221,Electronics,288.29316297078844,4.59933338274909,933,5.721575930617928,Yes,Sample product description 221
Product_222,Clothing,458.5892658181405,1.087293587101958,84,0.43530735312717894,No,Sample product description 222
Product_223,Home,26.633529507041434,3.6551587447023564,316,7.778571843465115,No,Sample product description 223
Product_224,Electronics,351.73593095095157,4.853577736854202,211,10.36364895338338,Yes,Sample product description 224
Product_225,Electronics,155.70101361254987,3.2406727338473678,514,31.529047079154616,No,Sample product description 225
Product_226,Books,462.9541357344999,4.747289848132367,383,10.98533951957002,No,Sample product description 226
Product_227,Books,485.8185401310302,1.209031517144095,690,1.0260407364662605,Yes,Sample product description 227
Product_228,Clothing,472.6905796655826,2.6751732762966456,341,41.330917275124435,No,Sample product description 228
Product_229,Home,242.36496616215726,2.0406311638482046,814,18.27978505019834,No,Sample product description 229
Product_230,Books,432.40089898476356,3.923283859922919,963,17.684834329036697,No,Sample product description 230
Product_231,Electronics,423.8292052821845,4.925188361988987,987,15.123951458396329,No,Sample product description 231
Product_232,Home,166.35923188919526,2.0261202497769912,843,48.768663857321044,No,Sample product description 232
Product_233,Home,416.1685823338319,3.616698405896298,37,8.505770865464074,No,Sample product description 233
Product_234,Electronics,28.133741010591386,1.7923905310389605,510,44.91190319766176,Yes,Sample product description 234
Product_235,Books,302.172240456206,3.2613210182864396,419,38.840166606994394,No,Sample product description 235
Product_236,Electronics,122.7043302709745,2.855729946753345,750,3.8239977749656537,Yes,Sample product description 236
Product_237,Home,69.0777740308666,4.888021318526148,168,49.33645507504244,Yes,Sample product description 237
Product_238,Sports,47.707068798312484,3.4341090907858662,964,13.568298176950528,Yes,Sample product description 238
Product_239,Sports,351.1815001802885,2.398025488347275,908,4.929146351120616,Yes,Sample product description 239
Product_240,Clothing,176.5387322463524,1.4563831395517335,342,41.46571170628797,No,Sample product description 240
Product_241,Electronics,365.1357180490931,1.6049873149397382,825,35.33377668388499,No,Sample product description 241
Product_242,Electronics,42.02460699148176,1.9012677198049404,305,30.86094029389504,No,Sample product description 242
Product_243,Clothing,164.49226553699907,2.003866645361192,541,7.799043184946658,Yes,Sample product description 243
Product_244,Clothing,274.35073326391523,4.402464231364551,701,23.924805812798095,No,Sample product description 244
Product_245,Clothing,397.45435077109215,3.2448911531300997,868,39.02780134436069,No,Sample product description 245
Product_246,Home,166.18872643671426,3.0935636454974658,536,15.181196907192012,No,Sample product description 246
Product_247,Electronics,316.6867744541345,1.4590754874768699,111,15.584491425752073,Yes,Sample product description 247
Product_248,Home,444.1290966357317,4.44055877339774,410,0.1570453024061058,Yes,Sample product description 248
Product_249,Clothing,311.77296220932925,3.891257212833935,946,8.712170082268978,No,Sample product description 249
Product_250,Electronics,124.15014262928055,1.2706734476000063,205,43.770281256091714,Yes,Sample product description 250
Product_251,Home,21.95638296270363,3.8313403889190747,184,22.087324581885355,Yes,Sample product description 251
Product_252,Home,436.34844821145566,3.1741528693705843,381,49.2117249617217,No,Sample product description 252
Product_253,Clothing,20.422011316689698,1.326901382987113,495,19.78539817868963,Yes,Sample product description 253
Product_254,Electronics,438.6038196152577,2.833202566114626,378,35.75932273901206,Yes,Sample product description 254
Product_255,Clothing,269.1791956733339,2.938785148520188,46,14.095952145236456,No,Sample product description 255
Product_256,Electronics,470.14317227131914,1.663098160653103,885,18.190482057046676,Yes,Sample product description 256
Product_257,Sports,401.40378552909607,4.782792588001129,739,9.536299379544733,Yes,Sample product description 257
Product_258,Books,498.98771416133536,4.399901485922648,550,17.35311842496975,Yes,Sample product description 258
Product_259,Books,181.848789571338,3.6760893493164333,527,27.361876021032156,Yes,Sample product description 259
Product_260,Books,385.9222615762522,2.849182244002429,503,49.58864404896247,Yes,Sample product description 260
Product_261,Clothing,206.94614766852865,2.647062166338034,21,33.21008565358928,Yes,Sample product description 261
Product_262,Sports,245.13905394891535,3.6038938686038167,212,9.962297720415702,Yes,Sample product description 262
Product_263,Electronics,317.47767697700135,3.181727477627622,309,2.2480720795775566,Yes,Sample product description 263
Product_264,Home,438.101785951306,1.2490924235275425,660,6.31782406572553,No,Sample product description 264
Product_265,Electronics,492.2008999076546,3.0500105950813268,967,28.127760063652367,No,Sample product description 265
Product_266,Home,386.4539727936139,4.225614468931358,752,38.25801644083832,No,Sample product description 266
Product_267,Electronics,214.70572326199354,2.8369595103878322,271,47.02096036503735,No,Sample product description 267
Product_268,Sports,216.4649311157644,1.2078263102170737,570,0.7911585998410409,Yes,Sample product description 268
Product_269,Home,371.41532777855684,4.145112797536132,798,26.13800707809349,No,Sample product description 269
Product_270,Clothing,127.00080142646814,1.8054551285438976,937,23.543367811158838,No,Sample product description 270
Product_271,Electronics,64.13231543438337,2.034483339552155,201,32.8027510987852,Yes,Sample product description 271
Product_272,Electronics,183.76485724398052,1.6588254137291836,31,27.978942723267096,Yes,Sample product description 272
Product_273,Home,150.74710591050004,2.32086025948599,442,34.35195752912403,Yes,Sample product description 273
Product_274,Clothing,155.19097902343515,4.02700602275454,161,32.904129237459514,Yes,Sample product description 274
Product_275,Clothing,124.46779801445587,3.0775434380157494,766,5.85058624289731,Yes,Sample product description 275
Product_276,Sports,30.625662921817323,1.8195250966028502,253,39.98589568093598,No,Sample product description 276
Product_277,Clothing,18.758228019372766,4.511320312608163,520,6.161628785816243,Yes,Sample product description 277
Product_278,Clothing,493.98397097065543,4.518327419806116,976,34.926531260456855,No,Sample product description 278
Product_279,Clothing,219.60883553057255,4.482313700184028,650,20.807268382030337,No,Sample product description 279
Product_280,Books,198.32005710824401,1.9551848455261571,479,25.692536728829896,Yes,Sample product description 280
Product_281,Sports,343.02716851960423,2.8049573767239524,9,45.164900718785525,No,Sample product description 281
Product_282,Electronics,116.94440505388144,4.9399586245635,725,44.49418632367433,No,Sample product description 282
Product_283,Home,475.4809801356104,4.088049905239961,504,40.89281528275148,Yes,Sample product description 283
Product_284,Electronics,395.3090570636205,1.1086696849022393,784,25.507419022816162,No,Sample product description 284
Product_285,Sports,53.81139113300716,1.2608183650419682,835,36.81199050669166,No,Sample product description 285
Product_286,Home,214.6145801346149,2.855725507249331,559,25.644852775940468,No,Sample product description 286
Product_287,Sports,440.7679707054607,4.636880823446241,435,43.480304123738875,Yes,Sample product description 287
Product_288,Clothing,472.91869092279103,3.154807191810857,110,20.138791661644994,Yes,Sample product description 288
Product_289,Home,239.02674051243616,2.991250032137161,152,48.51176722074384,Yes,Sample product description 289
Product_290,Clothing,310.57158071324676,1.4218947998265223,634,46.61613791144388,No,Sample product description 290
Product_291,Electronics,91.84663358511686,3.627120418897176,916,37.080130972589274,Yes,Sample product description 291
Product_292,Electronics,495.6726268071185,4.2884126424009015,868,13.9707942088036,No,Sample product description 292
Product_293,Home,123.51913367788727,2.5216800300302493,101,6.58267943966292,Yes,Sample product description 293
Product_294,Home,471.93856932621156,4.10244740370131,752,42.73517250465987,No,Sample product description 294
Product_295,Sports,328.3268580062605,4.857906615603246,832,8.265114306898063,Yes,Sample product description 295
Product_296,Sports,307.791029490641,1.8150658365107564,190,42.713039449866784,Yes,Sample product description 296
Product_297,Clothing,261.2173703980892,3.093318524778965,728,24.538250335618024,No,Sample product description 297
Product_298,Home,123.02820774170176,2.148551832338302,562,20.32783919040521,Yes,Sample product description 298
